punto_atencion_id;departamento;ciudad;direccion
421;ATLÁNTICO;BARRANQUILLA;Z3 DIG 54 N 9 135 LOC2
422;ATLÁNTICO;BARRANQUILLA;CRA 45B N 32 16 LOC 72
423;ATLÁNTICO;BARRANQUILLA;CRA 40 NO 36 237
424;ATLÁNTICO;BARRANQUILLA;CRA 30 NO 47B 53
425;ATLÁNTICO;BARRANQUILLA;CR 40 34 6
426;ATLÁNTICO;BARRANQUILLA;CLL 18 NO 37B 129 LC 3
427;ATLÁNTICO;BARRANQUILLA;CLL 14 N 21 02
428;ATLÁNTICO;BARRANQUILLA;CRA 15 NO 23 03
429;ATLÁNTICO;BARRANQUILLA;CALLE 40 44 139
430;ATLÁNTICO;BARRANQUILLA;CLL 64 N 61 09
431;ATLÁNTICO;BARRANQUILLA;CLL 70B N 28 07
432;ATLÁNTICO;BARRANQUILLA;CLL 82E N 27C 117
433;ATLÁNTICO;BARRANQUILLA;CRA 28 N 142A 27
434;ATLÁNTICO;BARRANQUILLA;CRA 14 NO 36B 04
435;ATLÁNTICO;BARRANQUILLA;CL 38 45 8
436;ATLÁNTICO;BARRANQUILLA;Z6  CLL 19 N 2B 59
437;ATLÁNTICO;BARRANQUILLA;Z1 CLL 32 N 41 52
438;ATLÁNTICO;BARRANQUILLA;CRA 41 N 44 74
439;ATLÁNTICO;BARRANQUILLA;CRA 47 N 68 02
440;ATLÁNTICO;BARRANQUILLA;CRA 50 N 48 172
441;ATLÁNTICO;BARRANQUILLA;CRA 65 N 86 70
442;ATLÁNTICO;BARRANQUILLA;CLL 44 NO 29B 06
443;ATLÁNTICO;BARRANQUILLA;CLL 70B N 29 08
444;ATLÁNTICO;BARRANQUILLA;CL 38 43 14
445;ATLÁNTICO;BARRANQUILLA;CRA 26 N 113 72
446;ATLÁNTICO;BARRANQUILLA;CRA 5 A N 55B 26
447;ATLÁNTICO;BARRANQUILLA;CLL 38 N 26 05
448;ATLÁNTICO;BARRANQUILLA;Z4 CLL 68 N 24B 45
449;ATLÁNTICO;BARRANQUILLA;CRA 43 N 65B 52
450;ATLÁNTICO;BARRANQUILLA;CRA 41B N 45 05
451;ATLÁNTICO;BARRANQUILLA;KR 45 34 28
452;ATLÁNTICO;BARRANQUILLA;Z5 CLL 99B N 6 175
453;ATLÁNTICO;BARRANQUILLA;Z2 CRA 51B N 87 50
454;ATLÁNTICO;BARRANQUILLA;Z6 CRA 23 N 23B 45
455;ATLÁNTICO;BARRANQUILLA;CLL 77 N 71 ESQUINA
456;ATLÁNTICO;BARRANQUILLA;CALLE 98 N 52 115
457;ATLÁNTICO;BARRANQUILLA;CLL 11 N 24 70
458;ATLÁNTICO;BARRANQUILLA;KR 40 38 01
459;ATLÁNTICO;BARRANQUILLA;CLL 20B N 24 162
460;ATLÁNTICO;BARRANQUILLA;CLL 16 NO 29 147
461;ATLÁNTICO;BARRANQUILLA;CLL 72 N 08 07
462;ATLÁNTICO;BARRANQUILLA;CRA 13 N 106 35
463;ATLÁNTICO;BARRANQUILLA;Z5 CRA 6 N 74A 04
464;ATLÁNTICO;BARRANQUILLA;Z3 CRA 6 N 47A 07
465;ATLÁNTICO;BARRANQUILLA;KR 38 CON 38
466;ATLÁNTICO;BARRANQUILLA;CLL 45B N 8B 42
467;ATLÁNTICO;BARRANQUILLA;CRA 49 N 54D 05
468;ATLÁNTICO;BARRANQUILLA;CLL 21A N 17B 66
469;ATLÁNTICO;BARRANQUILLA;Z2 CRA 59B N 91 106
470;ATLÁNTICO;BARRANQUILLA;Z5 CRA 21A 83B 08
471;ATLÁNTICO;BARRANQUILLA;CLL 87 N 75D 28
472;ATLÁNTICO;BARRANQUILLA;CL 38 41 100
473;ATLÁNTICO;BARRANQUILLA;CRA 25 N 16 34
474;ATLÁNTICO;BARRANQUILLA;Z2 CRA 46 N 90 46
475;ATLÁNTICO;BARRANQUILLA;Z2 CLL 84 N 43B 56
476;ATLÁNTICO;BARRANQUILLA;CLL 68 N 22D 36
477;ATLÁNTICO;BARRANQUILLA;CRA 26B N 74C 46
478;ATLÁNTICO;BARRANQUILLA;Z2 CRA 56 N 96 165
479;ATLÁNTICO;BARRANQUILLA;CRA  51B N 85 48
480;ATLÁNTICO;BARRANQUILLA;CRA  46 N 93 ESQ
481;ATLÁNTICO;BARRANQUILLA;KR 41 45 35
482;ATLÁNTICO;BARRANQUILLA;CALLE 72 41B 147
483;ATLÁNTICO;BARRANQUILLA;CLL  3 N 25 203
484;ATLÁNTICO;BARRANQUILLA;CRA 42F N 82 15
485;ATLÁNTICO;BARRANQUILLA;CLL 63 N 15 25
486;ATLÁNTICO;BARRANQUILLA;CRA 6 A N 73 C 148
487;ATLÁNTICO;BARRANQUILLA;CARRERA 46 NRO 62 03
488;ATLÁNTICO;BARRANQUILLA;Z2  CRA 43 N 80 123
489;ATLÁNTICO;BARRANQUILLA;Z6 CRA 30 N 39 18
490;ATLÁNTICO;BARRANQUILLA;Z6  CLL 19 N 6A 07
491;ATLÁNTICO;BARRANQUILLA;CLL 98 N 58 20
492;ATLÁNTICO;BARRANQUILLA;CLL 72 N 43 04
493;ATLÁNTICO;BARRANQUILLA;Z2 CRA 48 N 70 212
494;ATLÁNTICO;BARRANQUILLA;Z5 CRA 9 N 93 85
495;ATLÁNTICO;BARRANQUILLA;CARRERA 46 NRO 69 09
496;ATLÁNTICO;BARRANQUILLA;Z2 CRA 65 N 88 06
497;ATLÁNTICO;BARRANQUILLA;Z3 CRA 6SUR N 47 03
498;ATLÁNTICO;BARRANQUILLA;Z3 CRA 34C N 55 06
499;ATLÁNTICO;BARRANQUILLA;Z3 CRA 13 N 52D 02
500;ATLÁNTICO;BARRANQUILLA;Z6  CLL 21 N 14 40
501;ATLÁNTICO;BARRANQUILLA;Z5 CLL 52 N 18 03
502;ATLÁNTICO;BARRANQUILLA;Z6 CRA 30 N 36 04
503;ATLÁNTICO;BARRANQUILLA;CARRERA 46 NRO 55 15
504;ATLÁNTICO;BARRANQUILLA;Z4 CRA 28 N 143 45
505;ATLÁNTICO;BARRANQUILLA;Z5 CLL 51B N 2A SUR 05
506;ATLÁNTICO;BARRANQUILLA;Z5 CRA 4 N 50C 156
507;ATLÁNTICO;BARRANQUILLA;Z3 CLL 41B CRA 4 ESQ
508;ATLÁNTICO;BARRANQUILLA;Z3  CLL 48 N 7H 05
509;ATLÁNTICO;BARRANQUILLA;CRA 55 N 99 51
510;ATLÁNTICO;BARRANQUILLA;Z3 CRA 1 N 46 36
511;ATLÁNTICO;BARRANQUILLA;Z2  CRA 13 N 17A 31
512;ATLÁNTICO;BARRANQUILLA;Z2 CLL 75 N 61 12
513;ATLÁNTICO;BARRANQUILLA;Z2  CLL 70 N 47 68
514;ATLÁNTICO;BARRANQUILLA;Z14  CRA 53 N 46 03
515;ATLÁNTICO;BARRANQUILLA;Z5 CRA 21 N 53D 03
516;ATLÁNTICO;BARRANQUILLA;Z2  CRA 65 N 71 77
517;ATLÁNTICO;BARRANQUILLA;Z5  CLL 78 N 11SUR 46
518;ATLÁNTICO;BARRANQUILLA;Z2 CRA 53 N 74 50
519;ATLÁNTICO;BARRANQUILLA;Z5 CRA 15 N 84 13
520;ATLÁNTICO;BARRANQUILLA;CLL 73 N 41B 128
521;ATLÁNTICO;BARRANQUILLA;CLL 76 N 44 03
522;ATLÁNTICO;BARRANQUILLA;CL 93 N 51 53
523;ATLÁNTICO;BARRANQUILLA;VIA 40 71 197
524;ATLÁNTICO;BARRANQUILLA;CL 60 N 12 01
525;ATLÁNTICO;BARRANQUILLA;CLL 36 N 33 19
526;ATLÁNTICO;BARRANQUILLA;CLL 47 N 18 35
527;ATLÁNTICO;BARRANQUILLA;CRA 9B N 45 05
528;ATLÁNTICO;BARRANQUILLA;CLL 19 N 6D 31
529;ATLÁNTICO;BARRANQUILLA;CLL 44 N 41 132
530;ATLÁNTICO;BARRANQUILLA;Z2 CLL 81 N 68 20
531;ATLÁNTICO;BARRANQUILLA;Z2 CRA 41B N 72 36 LOC 1
532;ATLÁNTICO;BARRANQUILLA;CLL 77 73 45 LOC 4
533;ATLÁNTICO;BARRANQUILLA;CALLE 34 NRO 39 14
534;ATLÁNTICO;BARRANQUILLA;Z5 CRA 9 75 48
535;ATLÁNTICO;BARRANQUILLA;CALLE 99 9A 10
536;ATLÁNTICO;BARRANQUILLA;Z4 CRA 26B N 72B 09
537;ATLÁNTICO;BARRANQUILLA;Z5 CRA 6 N 75B 147
538;ATLÁNTICO;BARRANQUILLA;Z4 CLL 119 N 11E 28
539;ATLÁNTICO;BARRANQUILLA;Z2 CLL 84 N 42G 42
540;ATLÁNTICO;BARRANQUILLA;Z3 CLL 37C N 2A 110
541;ATLÁNTICO;BARRANQUILLA;Z6 CLL 7 N 14 16
542;ATLÁNTICO;BARRANQUILLA;CALLE 72 57 13 L1
543;ATLÁNTICO;BARRANQUILLA;CALLE 72 59 11
544;ATLÁNTICO;BARRANQUILLA;Z5  CLL 76 N 7E 18
545;ATLÁNTICO;BARRANQUILLA;Z6 CRA 7B N 8 11
546;ATLÁNTICO;BARRANQUILLA;CLL 72 68 40 LOC 1
547;ATLÁNTICO;BARRANQUILLA;CLL 76 N 7E 18
548;ATLÁNTICO;BARRANQUILLA;Z3   CLL 47 N 6B SUR 19
549;ATLÁNTICO;BARRANQUILLA;Z14   CRA 20 N 38 44
550;ATLÁNTICO;BARRANQUILLA;Z3  CLL 44 N 8 44
551;ATLÁNTICO;BARRANQUILLA;CARRERA 35 51 02
552;ATLÁNTICO;BARRANQUILLA;CARRERA 4 A SUR 99 47
553;ATLÁNTICO;BARRANQUILLA;Z3   CLL 47 N 8C 8
554;ATLÁNTICO;BARRANQUILLA;Z5  CRA 12SUR N 51B 06
555;ATLÁNTICO;BARRANQUILLA;Z6   CLL 24 N 17 60
556;ATLÁNTICO;BARRANQUILLA;Z5 CLL 71A N 10 25
557;ATLÁNTICO;BARRANQUILLA;CRA 43 90 11
558;ATLÁNTICO;BARRANQUILLA;Z1  CRA 43 N 32 32
559;ATLÁNTICO;BARRANQUILLA;Z1  CLL 31 N 40 09
560;ATLÁNTICO;BARRANQUILLA;Z1 CRA 35B N 17 83
561;ATLÁNTICO;BARRANQUILLA;Z1  CLL 28 N 34 15
562;ATLÁNTICO;BARRANQUILLA;Z1 CLL 30 N 38 76
563;ATLÁNTICO;BARRANQUILLA;Z3 CRA 7G N 44 03
564;ATLÁNTICO;BARRANQUILLA;Z3  CLL 38 N 1J3 46
565;ATLÁNTICO;BARRANQUILLA;CLL 84 NO 43 48 LOC 2
566;ATLÁNTICO;BARRANQUILLA;CLL 52C N 5B 53
567;ATLÁNTICO;BARRANQUILLA;CLL 32 N 42D 11
568;ATLÁNTICO;BARRANQUILLA;CLL 31 N 42D 35
569;ATLÁNTICO;BARRANQUILLA;CRA 9G N 135 19
570;ATLÁNTICO;BARRANQUILLA;CRA 19 NRO 47A 32
571;ATLÁNTICO;BARRANQUILLA;Z5 CRA 6A N 90 12
572;ATLÁNTICO;BARRANQUILLA;Z5 CRA 6 N 90 60
573;ATLÁNTICO;BARRANQUILLA;Z6 - CRA 17B N 10 04
574;ATLÁNTICO;BARRANQUILLA;KR 45B NO 90 210
575;ATLÁNTICO;BARRANQUILLA;Z4  CRA 20 N 110 59
576;ATLÁNTICO;BARRANQUILLA;Z6  CLL 19 N 6D 34
577;ATLÁNTICO;BARRANQUILLA;Z5   CRA 3SUR N 48 02
578;ATLÁNTICO;BARRANQUILLA;CRA 46 82 53
579;ATLÁNTICO;BARRANQUILLA;Z4  CLL 70C N 21B 7
580;ATLÁNTICO;BARRANQUILLA;Z5  CLL 74 N 7C 41
581;ATLÁNTICO;BARRANQUILLA;Z5 CRA 15A1 N 86 18
582;ATLÁNTICO;BARRANQUILLA;CLL 68 N 22D 36
583;ATLÁNTICO;BARRANQUILLA;CLL 110 N 24 53
584;ATLÁNTICO;BARRANQUILLA;CLL 120 N 37 31
585;ATLÁNTICO;BARRANQUILLA;CRA 9L N 84B 07
586;ATLÁNTICO;BARRANQUILLA;CRA 19 N 129 2
587;ATLÁNTICO;BARRANQUILLA;CLL 70 N 40 06
588;ATLÁNTICO;BARRANQUILLA;CLL 86 NO 64D 88
589;ATLÁNTICO;BARRANQUILLA;CLL 131 N 128 LOTE 9 MZ C
590;ATLÁNTICO;BARRANQUILLA;Z4 CRA 27 N 46 56
591;ATLÁNTICO;BARRANQUILLA;CLL 63B N 9B 57
592;ATLÁNTICO;BARRANQUILLA;CRA 1SUR N 47A 09
593;ATLÁNTICO;BARRANQUILLA;CLL 9 N 43 51
594;ATLÁNTICO;BARRANQUILLA;CRA 26B N 76A 12
595;ATLÁNTICO;BARRANQUILLA;CLL 100 N 36 05
596;ATLÁNTICO;BARRANQUILLA;CALLE 63B NRO 9B 57
597;ATLÁNTICO;BARRANQUILLA;CRA 46 72 20
598;ATLÁNTICO;BARRANQUILLA;CRA 1E N 45 52 LOC 2
599;ATLÁNTICO;BARRANQUILLA;CLL 11 N 32 62
600;ATLÁNTICO;BARRANQUILLA;CLL 112E N 19 19
601;ATLÁNTICO;BARRANQUILLA;CALLE 111 NRO 31 05
602;ATLÁNTICO;BARRANQUILLA;CRA 9 N 56 52
603;ATLÁNTICO;BARRANQUILLA;CLL 90 N 2D 45
604;ATLÁNTICO;BARRANQUILLA;CRA 8SUR N 47A1 42
605;ATLÁNTICO;BARRANQUILLA;CLL 60 N 33 06
606;ATLÁNTICO;BARRANQUILLA;CALLE 72 47 69 L2
607;ATLÁNTICO;BARRANQUILLA;ATLÁNTICO
608;ATLÁNTICO;BARRANQUILLA;KR 43 NO 70 236
609;ATLÁNTICO;BARRANQUILLA;CRA 20B N 64 03
610;ATLÁNTICO;BARRANQUILLA;CRA 9 N 80 76
611;ATLÁNTICO;BARRANQUILLA;CLL 49 N 12SUR 30
612;ATLÁNTICO;BARRANQUILLA;CRA 4A SUR N 47C 61
613;ATLÁNTICO;BARRANQUILLA;CRA 21 N 99C 58
614;ATLÁNTICO;BARRANQUILLA;CARRERA 44 # 65 - 64
615;ATLÁNTICO;BARRANQUILLA;CRA 2A N 53B 182
616;ATLÁNTICO;BARRANQUILLA;CLL 52 N 65B 16
617;ATLÁNTICO;BARRANQUILLA;CRA 74 N 76 136
618;ATLÁNTICO;BARRANQUILLA;CLL 45D N 1 20
619;ATLÁNTICO;BARRANQUILLA;CLL 37C N 6A 34
620;ATLÁNTICO;BARRANQUILLA;CLL 30 N 1B 25
621;ATLÁNTICO;BARRANQUILLA;CLL 85 N 50 44
622;ATLÁNTICO;BARRANQUILLA;CLL 100 N 26 10
623;ATLÁNTICO;BARRANQUILLA;CRA 33 N 53B 01
624;ATLÁNTICO;BARRANQUILLA;CRA 38 N 58 103
625;ATLÁNTICO;BARRANQUILLA;CARRERA 46 NRO 59 51
626;ATLÁNTICO;BARRANQUILLA;CLL 49 N 9SUR 18
627;ATLÁNTICO;BARRANQUILLA;CRA 4E N 50 33
628;ATLÁNTICO;BARRANQUILLA;CRA 35 N 37 04
629;ATLÁNTICO;BARRANQUILLA;CRA 41 N 44 74
630;ATLÁNTICO;BARRANQUILLA;CRA 36 N 38 36
631;ATLÁNTICO;BARRANQUILLA;CARRERA 13 74C 16
632;ATLÁNTICO;BARRANQUILLA;CRA 38 70 12
633;ATLÁNTICO;BARRANQUILLA;CLL 90 N 51C 35
634;ATLÁNTICO;BARRANQUILLA;CLL 9 N 43 00 LOC 317
635;ATLÁNTICO;BARRANQUILLA;CRA 41 NO 63 99
636;ATLÁNTICO;BARRANQUILLA;CARRERA 43 NRO 40 02
637;ATLÁNTICO;BARRANQUILLA;CLL 63 NO 38 03
638;ATLÁNTICO;BARRANQUILLA;CLL 38 N 43 152
639;ATLÁNTICO;BARRANQUILLA;CLL 60 N 43 05
640;ATLÁNTICO;BARRANQUILLA;CRA 50 N 16A 42
641;ATLÁNTICO;BARRANQUILLA;CLL 95 N 6 03
642;ATLÁNTICO;BARRANQUILLA;CLL 30 N 40 39
643;ATLÁNTICO;BARRANQUILLA;CLL 56B N 13 141
644;ATLÁNTICO;BARRANQUILLA;CLL 45 N 2F 03
645;ATLÁNTICO;BARRANQUILLA;CRA 35C2 N 82F 49
646;ATLÁNTICO;BARRANQUILLA;CLL 79 N 42F 80
647;ATLÁNTICO;BARRANQUILLA;CARRERA 46 NRO 42 66
648;ATLÁNTICO;BARRANQUILLA;CRA 41 N 39 48
649;ATLÁNTICO;BARRANQUILLA;CLL 36 N 39 83
650;ATLÁNTICO;BARRANQUILLA;CRA 49 N 69 70
651;ATLÁNTICO;BARRANQUILLA;CLL 37 N 46 04
652;ATLÁNTICO;BARRANQUILLA;CRA 32 N 70C 60
653;ATLÁNTICO;BARRANQUILLA;CLL 38 N 38 62
654;ATLÁNTICO;BARRANQUILLA;CLL 57B N 34E 15
655;ATLÁNTICO;BARRANQUILLA;CLL 84 N 42F 20
656;ATLÁNTICO;BARRANQUILLA;CLL 92 N 1E 37
657;ATLÁNTICO;BARRANQUILLA;CRA 12 N 27 55
658;ATLÁNTICO;BARRANQUILLA;CARRERA 45 NRO 44 29
659;ATLÁNTICO;BARRANQUILLA;CLL 45B3 CRA 2B TRANSV 14
660;ATLÁNTICO;BARRANQUILLA;CLL 52 N 36 78
661;ATLÁNTICO;BARRANQUILLA;CLL 52 N 36 78
662;ATLÁNTICO;BARRANQUILLA;CLL 48 N 24 95
663;ATLÁNTICO;BARRANQUILLA;CLL 59 N 34 B 03
664;ATLÁNTICO;BARRANQUILLA;CLL 43 N 44 26
665;ATLÁNTICO;BARRANQUILLA;CALLE 51B N 04 SUR 101
666;ATLÁNTICO;BARRANQUILLA;CRA 53 N 17 104
667;ATLÁNTICO;BARRANQUILLA;CALLE 26 N 15 51
668;ATLÁNTICO;BARRANQUILLA;CRA 26 N 09 40
669;ATLÁNTICO;BARRANQUILLA;CARRERA 43 NRO 42 63
670;ATLÁNTICO;BARRANQUILLA;CRA 14 N 109C 19
671;ATLÁNTICO;BARRANQUILLA;CRA 96 N 76 101
672;ATLÁNTICO;BARRANQUILLA;CRA 20 N 40 03
673;ATLÁNTICO;BARRANQUILLA;CRA 15 N 70 C 141
674;ATLÁNTICO;BARRANQUILLA;CRA 43 N 32 69
675;ATLÁNTICO;BARRANQUILLA;CLL 49 N 63 37
676;ATLÁNTICO;BARRANQUILLA;CRA 02 N 62 02
677;ATLÁNTICO;BARRANQUILLA;CLL 88 N 1E 04
678;ATLÁNTICO;BARRANQUILLA;CLL 74 N 48 35
679;ATLÁNTICO;BARRANQUILLA;CLL 83 N 26C 196
680;ATLÁNTICO;BARRANQUILLA;CARRERA 44 NRO 42 21
681;ATLÁNTICO;BARRANQUILLA;CRA 13 N 73D 101
682;ATLÁNTICO;BARRANQUILLA;CRA 51 N 23 05
683;ATLÁNTICO;BARRANQUILLA;CALLE 123 N 31 A 29
684;ATLÁNTICO;BARRANQUILLA;CLL 130 N 8H 12 MZ 19H
685;ATLÁNTICO;BARRANQUILLA;CL 70 45 85A
686;ATLÁNTICO;BARRANQUILLA;CRA 6SUR N 47B 3
687;ATLÁNTICO;BARRANQUILLA;CRA 14 N 35B 110
688;ATLÁNTICO;BARRANQUILLA;CRA 18 N 24 02
689;ATLÁNTICO;BARRANQUILLA;CRA 15C N 87 85
690;ATLÁNTICO;BARRANQUILLA;CRA 2 N 72 91
691;ATLÁNTICO;BARRANQUILLA;CARRERA 43 NRO 44 64
692;ATLÁNTICO;BARRANQUILLA;CLL 70C N 22D 06
693;ATLÁNTICO;BARRANQUILLA;CLL 58 N 28 24
694;ATLÁNTICO;BARRANQUILLA;CRA 8 N 44 58
695;ATLÁNTICO;BARRANQUILLA;CRA 13C N 54 03
696;ATLÁNTICO;BARRANQUILLA;CRA 20 N 110 25
697;ATLÁNTICO;BARRANQUILLA;CLL 29 N 32 32
698;ATLÁNTICO;BARRANQUILLA;21B N 63C 03
699;ATLÁNTICO;BARRANQUILLA;CLL 63 N 19 78
700;ATLÁNTICO;BARRANQUILLA;CRA 35 N 69D 87
701;ATLÁNTICO;BARRANQUILLA;CLL 30 N 41 43
702;ATLÁNTICO;BARRANQUILLA;CALLE 42 NRO 45 03
703;ATLÁNTICO;BARRANQUILLA;CRA 40 N 35 53
704;ATLÁNTICO;BARRANQUILLA;CRA 41 N 58 103
705;ATLÁNTICO;BARRANQUILLA;CLL 47 N 41 20
706;ATLÁNTICO;BARRANQUILLA;CRA 4SUR N 99C 5
707;ATLÁNTICO;BARRANQUILLA;CRA 66 N 79 144
708;ATLÁNTICO;BARRANQUILLA;CRA 43 N 37 31
709;ATLÁNTICO;BARRANQUILLA;CLL 36 N 26 97
710;ATLÁNTICO;BARRANQUILLA;CRA 7 N 96 48
711;ATLÁNTICO;BARRANQUILLA;CLL 19 N 4A 23
712;ATLÁNTICO;BARRANQUILLA;CLL 6 N 26 27
713;ATLÁNTICO;BARRANQUILLA;CARRERA 44 NRO 40 57
714;ATLÁNTICO;BARRANQUILLA;CRA 43 N 8 51
715;ATLÁNTICO;BARRANQUILLA;CLL 47 N 14E 10
716;ATLÁNTICO;BARRANQUILLA;CRA 40 N 34 ESQ
717;ATLÁNTICO;BARRANQUILLA;CLL 45 N 14 05
718;ATLÁNTICO;BARRANQUILLA;CRA 4B N 24B 87
719;ATLÁNTICO;BARRANQUILLA;CLL 68 N 26B 64
720;ATLÁNTICO;BARRANQUILLA;CRA 9J N 70C 04
721;ATLÁNTICO;BARRANQUILLA;CLL 63 N 19 78
722;ATLÁNTICO;BARRANQUILLA;CLL 17E N 7 06
723;ATLÁNTICO;BARRANQUILLA;CLL 76 N 49B 10
724;ATLÁNTICO;BARRANQUILLA;CALLE 42 NRO 40 12
725;ATLÁNTICO;BARRANQUILLA;CALLE 81 N 9 J1 15
726;ATLÁNTICO;BARRANQUILLA;CRA 20 N 112 06
727;ATLÁNTICO;BARRANQUILLA;CRA 26 N 27 04
728;ATLÁNTICO;BARRANQUILLA;CLL 79 N 43B 04
729;ATLÁNTICO;BARRANQUILLA;CRA 24 N 85 168
730;ATLÁNTICO;BARRANQUILLA;CLL 45 N 44 220
731;ATLÁNTICO;BARRANQUILLA;CRA 9G N 110-187
732;ATLÁNTICO;BARRANQUILLA;CLL 43 N 50 50
733;ATLÁNTICO;BARRANQUILLA;CLL 45B N 7F 54
734;ATLÁNTICO;BARRANQUILLA;CLL 64B N 18 02
735;ATLÁNTICO;BARRANQUILLA;CLL 45B3 CRA 2B TRANSV 14
736;ATLÁNTICO;BARRANQUILLA;CLL 52 N 65B 16 LOC 2
737;ATLÁNTICO;BARRANQUILLA;CLL 6 N 7A 55
738;ATLÁNTICO;BARRANQUILLA;CRA 9 N 27 7
739;ATLÁNTICO;BARRANQUILLA;CRA 18 N 24 147
740;ATLÁNTICO;BARRANQUILLA;CLL 19 N 07 07
741;ATLÁNTICO;BARRANQUILLA;CLL 91 N 2D 5
742;ATLÁNTICO;BARRANQUILLA;CLL 106 N 50 67
743;ATLÁNTICO;BARRANQUILLA;CALLE 43 NRO 41 6
744;ATLÁNTICO;BARRANQUILLA;CARRERA 43 NRO 40 64
745;ATLÁNTICO;BARRANQUILLA;CALLE 47 NRO 53 08
746;ATLÁNTICO;BARRANQUILLA;CARRERA 50 60 05
747;ATLÁNTICO;BARRANQUILLA;CARRERA 45 35 03
748;ATLÁNTICO;BARRANQUILLA;CARRERA 43 NRO 30 06
749;ATLÁNTICO;BARRANQUILLA;CLL 38 N 43 123
750;ATLÁNTICO;BARRANQUILLA;CARRERA 43 NRO 32 06
751;ATLÁNTICO;BARRANQUILLA;CARRERA 38 30 4
752;ATLÁNTICO;BARRANQUILLA;CARRERA 43 32  113
753;ATLÁNTICO;BARRANQUILLA;CALLE 33 NRO 42D 08
754;ATLÁNTICO;BARRANQUILLA;CALLE 38 39 43
755;ATLÁNTICO;BARRANQUILLA;CARRERA 41 NRO 38 27 
756;ATLÁNTICO;BARRANQUILLA;CALLE 45 38 10
757;ATLÁNTICO;BARRANQUILLA;CARRERA 38 NRO 42 62
758;ATLÁNTICO;BARRANQUILLA;CALLE 39 NRO 36 20
759;ATLÁNTICO;BARRANQUILLA;CALLE 38 NRO 38 28
760;ATLÁNTICO;BARRANQUILLA;CARRERA 39 NRO 40 14
761;ATLÁNTICO;BARRANQUILLA;CALLE 38 NRO 40 10
762;ATLÁNTICO;BARRANQUILLA;CALLE 38  40 11
763;ATLÁNTICO;BARRANQUILLA;CALLE 52C 9D 141
764;ATLÁNTICO;BARRANQUILLA;CARRERA 8 SUR 46 04
765;ATLÁNTICO;BARRANQUILLA;Z3 - CRA 42 N 43 150
766;ATLÁNTICO;BARRANQUILLA;CRA 1 42 44
767;ATLÁNTICO;BARRANQUILLA;CLL 58 N 32A 19
768;ATLÁNTICO;BARRANQUILLA;CALLE 46 13A SUR 20
769;ATLÁNTICO;BARRANQUILLA;CALLE 47 1C 88
770;ATLÁNTICO;BARRANQUILLA;CCIAL METROCENTRO
771;ATLÁNTICO;BARRANQUILLA;KR 14 31 12CAMBELL
772;ATLÁNTICO;BARRANQUILLA;CARRERA 24 37 03
773;ATLÁNTICO;BARRANQUILLA;CARRERA 50 NO74 29
774;ATLÁNTICO;BARRANQUILLA;CALLE 40 21B 91
775;ATLÁNTICO;BARRANQUILLA;CALLE 47 18 08
776;ATLÁNTICO;BARRANQUILLA;CALLE 36 17 217
777;ATLÁNTICO;BARRANQUILLA;CALLE 38 NRO 46 02
778;ATLÁNTICO;BARRANQUILLA;CALLE 38 NRO 44 38
779;ATLÁNTICO;BARRANQUILLA;CRA 41 N 61 70
780;ATLÁNTICO;BARRANQUILLA;CALLE 31 NRO 40 2
781;ATLÁNTICO;BARRANQUILLA;CARRERA 38 NRO 43 02
782;ATLÁNTICO;BARRANQUILLA;CRA 36 37 47
783;ATLÁNTICO;BARRANQUILLA;CALLE 38 NRO 36 29
784;ATLÁNTICO;BARRANQUILLA;CARRERA 36 NRO 39 30
785;ATLÁNTICO;BARRANQUILLA;CL 38 36 84
786;ATLÁNTICO;BARRANQUILLA;CARRERA 44 NRO 63 58
787;ATLÁNTICO;BARRANQUILLA;CALLE 66 NRO 41 09
788;ATLÁNTICO;BARRANQUILLA;CARRERA 44 NRO 57 08
789;ATLÁNTICO;BARRANQUILLA;CARRERA 43 NRO 55 80
790;ATLÁNTICO;BARRANQUILLA;CARRERA 41 NRO 56 72
791;ATLÁNTICO;BARRANQUILLA;CARRERA 45 NRO 53 17
792;ATLÁNTICO;BARRANQUILLA;CALLE 69 NRO 42 08
793;ATLÁNTICO;BARRANQUILLA;CARRERA 44 NRO 59 59
794;ATLÁNTICO;BARRANQUILLA;CALLE 69D NRO 40 49
795;ATLÁNTICO;BARRANQUILLA;CALLE 48 NRO 43 59
796;ATLÁNTICO;BARRANQUILLA;CALLE 54 NRO 41 03
797;ATLÁNTICO;BARRANQUILLA;CARRERA 45 NRO 55 04
798;ATLÁNTICO;BARRANQUILLA;CARRERA 44 NRO 68 76
799;ATLÁNTICO;BARRANQUILLA;CARRERA 43 NRO 69 210
800;ATLÁNTICO;BARRANQUILLA;CALLE 45 NRO 46 256
801;ATLÁNTICO;BARRANQUILLA;CARRERA 52 NRO 43 03
802;ATLÁNTICO;BARRANQUILLA;CALLE 41 NRO 46 250
803;ATLÁNTICO;BARRANQUILLA;CRA 44 40 12
804;ATLÁNTICO;BARRANQUILLA;CRA 45C N 34 53 LOC 100
805;ATLÁNTICO;BARRANQUILLA;CRA 44 43 03
806;ATLÁNTICO;BARRANQUILLA;CARRERA 46 NRO 54 28
807;ATLÁNTICO;BARRANQUILLA;CALLE 64 NRO 46 08
808;ATLÁNTICO;BARRANQUILLA;CARRERA 47 NRO 66 98
